dateday,season,holiday,atemp,humidity,count
2012-08-25,Fall,0,0.6212,0.65,482
2012-08-25,Fall,0,0.6061,0.73,233
2012-08-25,Fall,0,0.6212,0.74,434
2012-08-25,Fall,0,0.6212,0.74,403
2012-08-25,Fall,0,0.6212,0.69,383
2012-08-25,Fall,0,0.5909,0.78,354
2012-08-25,Fall,0,0.5758,0.83,241
2012-08-25,Fall,0,0.5758,0.83,208
2012-08-25,Fall,0,0.5758,0.83,182
2012-08-25,Fall,0,0.5758,0.83,158
2012-08-26,Fall,0,0.5758,0.89,134
2012-08-26,Fall,0,0.5758,0.89,134
2012-08-26,Fall,0,0.5758,0.89,116
2012-08-26,Fall,0,0.5758,0.89,53
2012-08-26,Fall,0,0.5758,0.89,16
2012-08-26,Fall,0,0.5758,0.89,16
2012-08-26,Fall,0,0.5606,0.88,21
2012-08-26,Fall,0,0.5758,0.89,34
2012-08-26,Fall,0,0.6364,0.79,133
2012-08-26,Fall,0,0.6364,0.79,263
2012-08-26,Fall,0,0.697,0.66,385
2012-08-26,Fall,0,0.697,0.66,482
2012-08-26,Fall,0,0.697,0.74,626
2012-08-26,Fall,0,0.6061,0.78,541
2012-08-26,Fall,0,0.5758,0.89,377
2012-08-26,Fall,0,0.5758,0.89,391
2012-08-26,Fall,0,0.5758,0.89,173
2012-08-26,Fall,0,0.5758,0.89,233
2012-08-26,Fall,0,0.5758,0.89,264
2012-08-26,Fall,0,0.5758,0.89,292
2012-08-26,Fall,0,0.5758,0.89,211
2012-08-26,Fall,0,0.5758,0.83,166
2012-08-26,Fall,0,0.5606,0.88,114
2012-08-26,Fall,0,0.5758,0.83,80
2012-08-27,Fall,0,0.5758,0.83,32
2012-08-27,Fall,0,0.5606,0.88,7
2012-08-27,Fall,0,0.5606,0.88,8
2012-08-27,Fall,0,0.5606,0.88,4
2012-08-27,Fall,0,0.5758,0.83,12
2012-08-27,Fall,0,0.5606,0.88,36
2012-08-27,Fall,0,0.5606,0.88,145
2012-08-27,Fall,0,0.6061,0.83,433
2012-08-27,Fall,0,0.6061,0.83,699
2012-08-27,Fall,0,0.6061,0.83,342
2012-08-27,Fall,0,0.697,0.74,206
2012-08-27,Fall,0,0.697,0.66,229
2012-08-27,Fall,0,0.7121,0.62,283
2012-08-27,Fall,0,0.7121,0.57,288
2012-08-27,Fall,0,0.7424,0.49,246
2012-08-27,Fall,0,0.7576,0.55,282
2012-08-27,Fall,0,0.7576,0.55,444
2012-08-27,Fall,0,0.7273,0.46,845
2012-08-27,Fall,0,0.7121,0.52,834
2012-08-27,Fall,0,0.697,0.7,573
2012-08-27,Fall,0,0.697,0.7,416
2012-08-27,Fall,0,0.697,0.74,278
2012-08-27,Fall,0,0.6667,0.84,161
2012-08-27,Fall,0,0.6667,0.84,114
2012-08-28,Fall,0,0.6667,0.84,38
2012-08-28,Fall,0,0.6364,0.89,21
2012-08-28,Fall,0,0.6364,0.83,15
2012-08-28,Fall,0,0.5909,0.89,4
2012-08-28,Fall,0,0.6061,0.83,8
2012-08-28,Fall,0,0.6061,0.83,42
2012-08-28,Fall,0,0.5909,0.89,147
2012-08-28,Fall,0,0.6061,0.83,269
2012-08-28,Fall,0,0.6212,0.85,693
2012-08-28,Fall,0,0.6667,0.79,395
2012-08-28,Fall,0,0.6818,0.62,204
2012-08-28,Fall,0,0.7273,0.55,218
2012-08-28,Fall,0,0.7424,0.49,297
2012-08-28,Fall,0,0.7424,0.43,288
2012-08-28,Fall,0,0.7424,0.38,251
2012-08-28,Fall,0,0.7273,0.34,317
2012-08-28,Fall,0,0.7121,0.33,480
2012-08-28,Fall,0,0.697,0.35,864
2012-08-28,Fall,0,0.697,0.4,818
2012-08-28,Fall,0,0.6667,0.45,597
2012-08-28,Fall,0,0.6667,0.48,435
2012-08-28,Fall,0,0.6667,0.48,314
2012-08-28,Fall,0,0.6515,0.54,216
2012-08-28,Fall,0,0.6364,0.57,109
2012-08-29,Fall,0,0.6212,0.69,47
2012-08-29,Fall,0,0.6061,0.69,14
2012-08-29,Fall,0,0.5909,0.73,6
2012-08-29,Fall,0,0.5909,0.73,9
2012-08-29,Fall,0,0.5909,0.73,10
2012-08-29,Fall,0,0.5909,0.73,40
2012-08-29,Fall,0,0.5909,0.73,181
2012-08-29,Fall,0,0.6061,0.65,554
2012-08-29,Fall,0,0.6212,0.61,808
2012-08-29,Fall,0,0.6515,0.51,348
2012-08-29,Fall,0,0.6667,0.48,178
2012-08-29,Fall,0,0.6515,0.45,253
2012-08-29,Fall,0,0.6818,0.4,360
2012-08-29,Fall,0,0.6667,0.42,300
2012-08-29,Fall,0,0.6818,0.4,301
2012-08-29,Fall,0,0.6818,0.4,338
2012-08-29,Fall,0,0.6667,0.37,493
2012-08-29,Fall,0,0.6818,0.35,870
2012-08-29,Fall,0,0.6667,0.42,812
2012-08-29,Fall,0,0.6515,0.54,643
2012-08-29,Fall,0,0.6364,0.57,427
2012-08-29,Fall,0,0.6212,0.54,313
2012-08-29,Fall,0,0.6212,0.54,235
2012-08-29,Fall,0,0.6212,0.57,157
2012-08-30,Fall,0,0.6061,0.69,65
2012-08-30,Fall,0,0.6061,0.65,23
2012-08-30,Fall,0,0.5909,0.73,17
2012-08-30,Fall,0,0.5909,0.73,5
2012-08-30,Fall,0,0.5909,0.73,8
2012-08-30,Fall,0,0.5909,0.73,35
2012-08-30,Fall,0,0.5606,0.83,163
2012-08-30,Fall,0,0.6061,0.73,532
2012-08-30,Fall,0,0.6212,0.65,754
2012-08-30,Fall,0,0.6515,0.58,396
2012-08-30,Fall,0,0.6667,0.54,234
2012-08-30,Fall,0,0.6818,0.4,276
2012-08-30,Fall,0,0.6818,0.45,294
2012-08-30,Fall,0,0.6818,0.48,290
2012-08-30,Fall,0,0.6818,0.48,273
2012-08-30,Fall,0,0.7273,0.46,338
2012-08-30,Fall,0,0.7273,0.43,482
2012-08-30,Fall,0,0.7273,0.34,844
2012-08-30,Fall,0,0.7121,0.38,853
2012-08-30,Fall,0,0.6818,0.48,610
2012-08-30,Fall,0,0.6818,0.58,471
2012-08-30,Fall,0,0.6818,0.66,307
2012-08-30,Fall,0,0.6515,0.7,291
2012-08-30,Fall,0,0.6667,0.74,152
2012-08-31,Fall,0,0.6364,0.83,82
2012-08-31,Fall,0,0.6364,0.83,32
2012-08-31,Fall,0,0.5909,0.89,20
2012-08-31,Fall,0,0.5909,0.89,5
2012-08-31,Fall,0,0.5758,0.89,7
2012-08-31,Fall,0,0.5758,0.89,29
2012-08-31,Fall,0,0.5758,0.89,108
2012-08-31,Fall,0,0.5758,0.89,421
2012-08-31,Fall,0,0.6667,0.74,690
2012-08-31,Fall,0,0.697,0.7,398
2012-08-31,Fall,0,0.7121,0.62,256
2012-08-31,Fall,0,0.7424,0.28,309
2012-08-31,Fall,0,0.7424,0.26,410
2012-08-31,Fall,0,0.7576,0.27,368
2012-08-31,Fall,0,0.7727,0.25,436
2012-08-31,Fall,0,0.7879,0.27,526
2012-08-31,Fall,0,0.7879,0.27,528
2012-08-31,Fall,0,0.7727,0.32,617
2012-08-31,Fall,0,0.7576,0.36,546
2012-08-31,Fall,0,0.7424,0.49,452
2012-08-31,Fall,0,0.7424,0.49,356
2012-08-31,Fall,0,0.7121,0.58,303
2012-08-31,Fall,0,0.7121,0.58,277
2012-08-31,Fall,0,0.6818,0.62,174
2012-09-01,Fall,0,0.6818,0.62,168
2012-09-01,Fall,0,0.697,0.74,79
2012-09-01,Fall,0,0.6515,0.7,69
2012-09-01,Fall,0,0.6515,0.7,35
2012-09-01,Fall,0,0.6515,0.7,12
2012-09-01,Fall,0,0.6364,0.79,22
2012-09-01,Fall,0,0.6364,0.79,36
2012-09-01,Fall,0,0.6818,0.58,66
2012-09-01,Fall,0,0.7121,0.58,162
2012-09-01,Fall,0,0.7121,0.58,237
2012-09-01,Fall,0,0.7273,0.55,417
2012-09-01,Fall,0,0.7576,0.55,492
2012-09-01,Fall,0,0.7576,0.55,471
2012-09-01,Fall,0,0.7727,0.52,504
2012-09-01,Fall,0,0.7879,0.44,514
2012-09-01,Fall,0,0.7879,0.44,563
2012-09-01,Fall,0,0.7879,0.49,462
2012-09-01,Fall,0,0.7727,0.52,463
2012-09-01,Fall,0,0.7727,0.52,442
2012-09-01,Fall,0,0.7424,0.62,392
2012-09-01,Fall,0,0.7273,0.67,207
2012-09-01,Fall,0,0.5758,0.89,104
2012-09-01,Fall,0,0.5909,0.89,78
2012-09-01,Fall,0,0.5909,0.89,145
2012-09-02,Fall,0,0.5909,0.89,99
2012-09-02,Fall,0,0.5909,0.89,73
2012-09-02,Fall,0,0.5909,0.89,84
2012-09-02,Fall,0,0.5909,0.89,42
2012-09-02,Fall,0,0.5909,0.89,22
2012-09-02,Fall,0,0.5909,0.89,12
2012-09-02,Fall,0,0.5909,0.89,15
2012-09-02,Fall,0,0.5909,0.94,42
2012-09-02,Fall,0,0.6364,0.89,129
2012-09-02,Fall,0,0.6667,0.84,232
2012-09-02,Fall,0,0.697,0.79,388
2012-09-02,Fall,0,0.697,0.7,489
2012-09-02,Fall,0,0.697,0.7,545
2012-09-02,Fall,0,0.697,0.74,493
2012-09-02,Fall,0,0.697,0.79,457
2012-09-02,Fall,0,0.7121,0.74,355
2012-09-02,Fall,0,0.697,0.7,474
2012-09-02,Fall,0,0.7273,0.66,503
2012-09-02,Fall,0,0.7121,0.74,500
2012-09-02,Fall,0,0.6667,0.84,292
2012-09-02,Fall,0,0.6667,0.84,104
2012-09-02,Fall,0,0.6515,0.7,171
2012-09-02,Fall,0,0.6364,0.83,166
2012-09-02,Fall,0,0.5909,0.89,123
2012-09-03,Fall,1,0.5909,0.94,104
2012-09-03,Fall,1,0.6364,0.89,55
2012-09-03,Fall,1,0.5909,0.89,40
2012-09-03,Fall,1,0.5909,0.89,28
2012-09-03,Fall,1,0.5909,0.89,11
2012-09-03,Fall,1,0.5909,0.89,4
2012-09-03,Fall,1,0.5909,0.94,15
2012-09-03,Fall,1,0.6364,0.85,43
2012-09-03,Fall,1,0.6667,0.84,127
2012-09-03,Fall,1,0.6667,0.84,229
2012-09-03,Fall,1,0.7121,0.74,359
2012-09-03,Fall,1,0.697,0.7,459
2012-09-03,Fall,1,0.7121,0.62,543
2012-09-03,Fall,1,0.7273,0.66,566
2012-09-03,Fall,1,0.697,0.7,512
2012-09-03,Fall,1,0.697,0.7,449
2012-09-03,Fall,1,0.697,0.7,500
2012-09-03,Fall,1,0.697,0.7,498
2012-09-03,Fall,1,0.697,0.66,482
2012-09-03,Fall,1,0.697,0.74,374
2012-09-03,Fall,1,0.6818,0.76,261
2012-09-03,Fall,1,0.6818,0.76,184
2012-09-03,Fall,1,0.6667,0.84,121
2012-09-03,Fall,1,0.6667,0.84,70
2012-09-04,Fall,0,0.6667,0.84,29
2012-09-04,Fall,0,0.6364,0.82,24
2012-09-04,Fall,0,0.6364,0.82,5
2012-09-04,Fall,0,0.5909,0.89,10
2012-09-04,Fall,0,0.5909,0.89,8
2012-09-04,Fall,0,0.5909,0.89,38
2012-09-04,Fall,0,0.6364,0.89,172
2012-09-04,Fall,0,0.6364,0.89,493
2012-09-04,Fall,0,0.6667,0.84,632
2012-09-04,Fall,0,0.697,0.79,323
2012-09-04,Fall,0,0.697,0.74,172
2012-09-04,Fall,0,0.697,0.7,198
2012-09-04,Fall,0,0.7273,0.7,287
2012-09-04,Fall,0,0.7576,0.55,275
2012-09-04,Fall,0,0.7576,0.55,274
2012-09-04,Fall,0,0.7727,0.59,292
2012-09-04,Fall,0,0.7273,0.7,458
2012-09-04,Fall,0,0.7273,0.7,856
2012-09-04,Fall,0,0.7424,0.75,839
2012-09-04,Fall,0,0.7273,0.7,552
2012-09-04,Fall,0,0.697,0.7,385
2012-09-04,Fall,0,0.7121,0.74,268
2012-09-04,Fall,0,0.697,0.7,179
2012-09-04,Fall,0,0.697,0.74,95
2012-09-05,Fall,0,0.697,0.74,37
2012-09-05,Fall,0,0.6667,0.84,13
2012-09-05,Fall,0,0.6667,0.84,9
2012-09-05,Fall,0,0.6667,0.79,4
2012-09-05,Fall,0,0.6667,0.79,5
2012-09-05,Fall,0,0.6667,0.79,40
2012-09-05,Fall,0,0.6667,0.79,210
2012-09-05,Fall,0,0.6667,0.79,500
2012-09-05,Fall,0,0.697,0.74,725
2012-09-05,Fall,0,0.697,0.7,290
2012-09-05,Fall,0,0.7273,0.7,235
2012-09-05,Fall,0,0.7424,0.62,217
2012-09-05,Fall,0,0.7727,0.7,266
2012-09-05,Fall,0,0.7879,0.63,234
2012-09-05,Fall,0,0.7879,0.56,211
2012-09-05,Fall,0,0.7727,0.7,245
2012-09-05,Fall,0,0.7273,0.7,430
2012-09-05,Fall,0,0.7273,0.66,863
2012-09-05,Fall,0,0.7424,0.75,839
2012-09-05,Fall,0,0.697,0.7,662
2012-09-05,Fall,0,0.7121,0.84,412
2012-09-05,Fall,0,0.697,0.79,296
2012-09-05,Fall,0,0.697,0.79,219
2012-09-05,Fall,0,0.6667,0.84,150
2012-09-06,Fall,0,0.6667,0.84,65
2012-09-06,Fall,0,0.6667,0.84,18
2012-09-06,Fall,0,0.697,0.79,8
2012-09-06,Fall,0,0.6667,0.84,9
2012-09-06,Fall,0,0.6667,0.84,8
2012-09-06,Fall,0,0.6667,0.84,38
2012-09-06,Fall,0,0.6667,0.84,200
2012-09-06,Fall,0,0.6667,0.84,482
2012-09-06,Fall,0,0.6667,0.79,646
2012-09-06,Fall,0,0.5909,0.94,123
2012-09-06,Fall,0,0.5909,0.94,49
2012-09-06,Fall,0,0.6667,0.84,62
2012-09-06,Fall,0,0.697,0.79,137
2012-09-06,Fall,0,0.697,0.79,191
2012-09-06,Fall,0,0.7121,0.74,216
2012-09-06,Fall,0,0.697,0.66,270
2012-09-06,Fall,0,0.697,0.7,416
2012-09-06,Fall,0,0.697,0.7,808
2012-09-06,Fall,0,0.6818,0.7,835
2012-09-06,Fall,0,0.6364,0.74,558
2012-09-06,Fall,0,0.6061,0.78,406
2012-09-06,Fall,0,0.5758,0.89,272
2012-09-06,Fall,0,0.5758,0.89,217
2012-09-06,Fall,0,0.5758,0.89,169
2012-09-07,Fall,0,0.5758,0.89,96
2012-09-07,Fall,0,0.5606,0.88,29
2012-09-07,Fall,0,0.5758,0.83,11
2012-09-07,Fall,0,0.5758,0.83,9
2012-09-07,Fall,0,0.5606,0.88,8
2012-09-07,Fall,0,0.5606,0.88,40
2012-09-07,Fall,0,0.5606,0.88,140
2012-09-07,Fall,0,0.5758,0.89,486
2012-09-07,Fall,0,0.6061,0.83,719
2012-09-07,Fall,0,0.6667,0.79,344
2012-09-07,Fall,0,0.697,0.74,224
2012-09-07,Fall,0,0.7121,0.62,296
2012-09-07,Fall,0,0.7424,0.59,323
2012-09-07,Fall,0,0.7727,0.59,354
2012-09-07,Fall,0,0.7727,0.59,253
2012-09-07,Fall,0,0.7576,0.55,331
2012-09-07,Fall,0,0.7576,0.55,470
2012-09-07,Fall,0,0.7424,0.59,772
2012-09-07,Fall,0,0.7121,0.62,792
2012-09-07,Fall,0,0.6818,0.62,568
2012-09-07,Fall,0,0.6818,0.66,391
2012-09-07,Fall,0,0.6667,0.74,301
2012-09-07,Fall,0,0.6667,0.74,299
2012-09-07,Fall,0,0.5909,0.89,248
2012-09-08,Fall,0,0.5909,0.89,150
2012-09-08,Fall,0,0.5909,0.89,117
2012-09-08,Fall,0,0.5909,0.89,77
2012-09-08,Fall,0,0.5909,0.89,43
2012-09-08,Fall,0,0.5909,0.94,11
2012-09-08,Fall,0,0.5909,0.94,15
2012-09-08,Fall,0,0.5909,0.89,34
2012-09-08,Fall,0,0.5909,0.89,82
2012-09-08,Fall,0,0.6667,0.79,230
2012-09-08,Fall,0,0.6667,0.74,348
2012-09-08,Fall,0,0.697,0.7,422
2012-09-08,Fall,0,0.7121,0.62,578
2012-09-08,Fall,0,0.7576,0.55,694
2012-09-08,Fall,0,0.7727,0.52,668
2012-09-08,Fall,0,0.7727,0.52,626
2012-09-08,Fall,0,0.5303,0.88,512
2012-09-08,Fall,0,0.5303,0.88,114
2012-09-08,Fall,0,0.5455,0.83,171
2012-09-08,Fall,0,0.5455,0.83,167
2012-09-08,Fall,0,0.5455,0.88,215
2012-09-08,Fall,0,0.5455,0.88,194
2012-09-08,Fall,0,0.5606,0.83,181
2012-09-08,Fall,0,0.5455,0.78,194
2012-09-08,Fall,0,0.5455,0.73,133
2012-09-09,Fall,0,0.5303,0.73,124
2012-09-09,Fall,0,0.5303,0.73,124
2012-09-09,Fall,0,0.5152,0.77,96
2012-09-09,Fall,0,0.5152,0.73,46
2012-09-09,Fall,0,0.5,0.77,28
2012-09-09,Fall,0,0.5,0.77,55
2012-09-09,Fall,0,0.5,0.77,35
2012-09-09,Fall,0,0.5152,0.73,70
2012-09-09,Fall,0,0.5455,0.68,170
2012-09-09,Fall,0,0.6061,0.61,299
2012-09-09,Fall,0,0.6212,0.57,495
2012-09-09,Fall,0,0.6212,0.47,585
2012-09-09,Fall,0,0.6212,0.47,757
2012-09-09,Fall,0,0.6364,0.39,729
2012-09-09,Fall,0,0.6515,0.3,647
2012-09-09,Fall,0,0.6515,0.32,696
2012-09-09,Fall,0,0.6364,0.36,701
2012-09-09,Fall,0,0.6364,0.37,671
2012-09-09,Fall,0,0.6212,0.36,560
2012-09-09,Fall,0,0.6212,0.36,496
2012-09-09,Fall,0,0.6212,0.41,356
2012-09-09,Fall,0,0.6212,0.46,206
2012-09-09,Fall,0,0.5455,0.49,189
2012-09-09,Fall,0,0.5303,0.52,92
2012-09-10,Fall,0,0.5303,0.52,41
2012-09-10,Fall,0,0.5152,0.6,18
2012-09-10,Fall,0,0.5152,0.6,17
2012-09-10,Fall,0,0.5,0.68,12
2012-09-10,Fall,0,0.5,0.68,5
2012-09-10,Fall,0,0.4848,0.72,40
2012-09-10,Fall,0,0.4848,0.72,180
2012-09-10,Fall,0,0.5,0.68,447
2012-09-10,Fall,0,0.5303,0.6,730
2012-09-10,Fall,0,0.6212,0.53,361
2012-09-10,Fall,0,0.6212,0.5,210
2012-09-10,Fall,0,0.6212,0.43,236
2012-09-10,Fall,0,0.6212,0.44,332
2012-09-10,Fall,0,0.6212,0.38,323
2012-09-10,Fall,0,0.6212,0.36,340
2012-09-10,Fall,0,0.6212,0.31,346
2012-09-10,Fall,0,0.6212,0.34,488
2012-09-10,Fall,0,0.6212,0.34,871
2012-09-10,Fall,0,0.6212,0.35,968
2012-09-10,Fall,0,0.6212,0.38,633
2012-09-10,Fall,0,0.6212,0.4,390
2012-09-10,Fall,0,0.5303,0.49,285
2012-09-10,Fall,0,0.5152,0.52,159
2012-09-10,Fall,0,0.5152,0.52,93
2012-09-11,Fall,0,0.5,0.59,32
2012-09-11,Fall,0,0.4848,0.63,10
2012-09-11,Fall,0,0.4697,0.77,6
2012-09-11,Fall,0,0.4697,0.67,8
2012-09-11,Fall,0,0.4697,0.72,9
2012-09-11,Fall,0,0.4545,0.72,44
2012-09-11,Fall,0,0.4545,0.77,211
2012-09-11,Fall,0,0.4848,0.72,596
2012-09-11,Fall,0,0.5152,0.68,750
2012-09-11,Fall,0,0.6212,0.49,358
2012-09-11,Fall,0,0.6212,0.38,196
2012-09-11,Fall,0,0.6212,0.33,247
2012-09-11,Fall,0,0.6212,0.33,316
2012-09-11,Fall,0,0.6212,0.29,328
2012-09-11,Fall,0,0.6212,0.3,255
2012-09-11,Fall,0,0.6364,0.28,326
2012-09-11,Fall,0,0.6364,0.28,536
2012-09-11,Fall,0,0.6364,0.28,970
2012-09-11,Fall,0,0.6212,0.36,877
2012-09-11,Fall,0,0.6212,0.41,596
2012-09-11,Fall,0,0.5455,0.56,461
2012-09-11,Fall,0,0.5303,0.6,310
2012-09-11,Fall,0,0.5303,0.64,216
2012-09-11,Fall,0,0.5152,0.68,109
2012-09-12,Fall,0,0.5,0.72,49
2012-09-12,Fall,0,0.5,0.72,21
2012-09-12,Fall,0,0.5,0.72,11
2012-09-12,Fall,0,0.4848,0.77,7
2012-09-12,Fall,0,0.4848,0.72,5
2012-09-12,Fall,0,0.4848,0.72,48
2012-09-12,Fall,0,0.4848,0.72,205
2012-09-12,Fall,0,0.5,0.72,557
2012-09-12,Fall,0,0.5303,0.64,770
2012-09-12,Fall,0,0.6061,0.64,328
2012-09-12,Fall,0,0.6061,0.61,205
2012-09-12,Fall,0,0.6212,0.5,232
2012-09-12,Fall,0,0.6364,0.36,352
2012-09-12,Fall,0,0.6364,0.34,323
2012-09-12,Fall,0,0.6364,0.37,278
2012-09-12,Fall,0,0.6515,0.37,318
2012-09-12,Fall,0,0.6515,0.37,509
2012-09-12,Fall,0,0.6364,0.41,925
2012-09-12,Fall,0,0.6212,0.44,977
2012-09-12,Fall,0,0.6212,0.5,635
2012-09-12,Fall,0,0.6212,0.57,470
2012-09-12,Fall,0,0.6061,0.6,306
2012-09-12,Fall,0,0.5303,0.64,212
2012-09-12,Fall,0,0.5303,0.68,127
2012-09-13,Fall,0,0.5303,0.73,57
2012-09-13,Fall,0,0.5152,0.77,28
2012-09-13,Fall,0,0.5152,0.77,9
2012-09-13,Fall,0,0.5,0.83,11
2012-09-13,Fall,0,0.5,0.83,6
2012-09-13,Fall,0,0.5,0.83,57
2012-09-13,Fall,0,0.4848,0.82,195
2012-09-13,Fall,0,0.5152,0.77,571
2012-09-13,Fall,0,0.5303,0.73,758
2012-09-13,Fall,0,0.6061,0.64,338
2012-09-13,Fall,0,0.6212,0.61,212
2012-09-13,Fall,0,0.6212,0.5,254
2012-09-13,Fall,0,0.6364,0.44,297
2012-09-13,Fall,0,0.6364,0.42,283
2012-09-13,Fall,0,0.6515,0.39,274
2012-09-13,Fall,0,0.6515,0.42,352
2012-09-13,Fall,0,0.6515,0.39,491
2012-09-13,Fall,0,0.6515,0.42,884
2012-09-13,Fall,0,0.6364,0.57,852
2012-09-13,Fall,0,0.6061,0.65,674
2012-09-13,Fall,0,0.6061,0.69,463
2012-09-13,Fall,0,0.6061,0.65,317
2012-09-13,Fall,0,0.5909,0.69,251
2012-09-13,Fall,0,0.5455,0.73,170
2012-09-14,Fall,0,0.5303,0.73,87
2012-09-14,Fall,0,0.5303,0.73,41
2012-09-14,Fall,0,0.5303,0.73,30
2012-09-14,Fall,0,0.5152,0.77,14
2012-09-14,Fall,0,0.5152,0.77,12
2012-09-14,Fall,0,0.5152,0.83,41
2012-09-14,Fall,0,0.5152,0.88,152
2012-09-14,Fall,0,0.5303,0.88,454
2012-09-14,Fall,0,0.5758,0.78,766
2012-09-14,Fall,0,0.5909,0.78,347
2012-09-14,Fall,0,0.6364,0.65,246
2012-09-14,Fall,0,0.6364,0.61,280
2012-09-14,Fall,0,0.6515,0.54,409
2012-09-14,Fall,0,0.6515,0.54,408
2012-09-14,Fall,0,0.6515,0.45,371
2012-09-14,Fall,0,0.6667,0.48,367
2012-09-14,Fall,0,0.6667,0.51,563
2012-09-14,Fall,0,0.6667,0.51,894
2012-09-14,Fall,0,0.6515,0.45,808
2012-09-14,Fall,0,0.6364,0.57,579
2012-09-14,Fall,0,0.6212,0.61,404
2012-09-14,Fall,0,0.6061,0.73,312
2012-09-14,Fall,0,0.5758,0.83,229
2012-09-14,Fall,0,0.5909,0.78,195
2012-09-15,Fall,0,0.5606,0.83,207
2012-09-15,Fall,0,0.5909,0.73,109
2012-09-15,Fall,0,0.5455,0.78,93
2012-09-15,Fall,0,0.5909,0.73,37
2012-09-15,Fall,0,0.5909,0.69,6
2012-09-15,Fall,0,0.5455,0.6,16
2012-09-15,Fall,0,0.5152,0.49,33
2012-09-15,Fall,0,0.5152,0.52,73
2012-09-15,Fall,0,0.5303,0.49,212
2012-09-15,Fall,0,0.6212,0.43,342
2012-09-15,Fall,0,0.6212,0.41,442
2012-09-15,Fall,0,0.6212,0.38,627
2012-09-15,Fall,0,0.6212,0.36,706
2012-09-15,Fall,0,0.6364,0.36,704
2012-09-15,Fall,0,0.6364,0.34,715
2012-09-15,Fall,0,0.6364,0.34,654
2012-09-15,Fall,0,0.6212,0.36,783
2012-09-15,Fall,0,0.6212,0.36,729
2012-09-15,Fall,0,0.6212,0.36,614
2012-09-15,Fall,0,0.6212,0.41,478
2012-09-15,Fall,0,0.6212,0.43,330
2012-09-15,Fall,0,0.5303,0.52,296
2012-09-15,Fall,0,0.5303,0.52,279
2012-09-15,Fall,0,0.5152,0.6,229
2012-09-16,Fall,0,0.5152,0.64,151
2012-09-16,Fall,0,0.5152,0.64,117
2012-09-16,Fall,0,0.5,0.63,89
2012-09-16,Fall,0,0.4848,0.68,48
2012-09-16,Fall,0,0.4848,0.72,8
2012-09-16,Fall,0,0.4848,0.72,13
2012-09-16,Fall,0,0.4848,0.72,35
2012-09-16,Fall,0,0.4848,0.77,71
2012-09-16,Fall,0,0.5152,0.64,128
2012-09-16,Fall,0,0.5455,0.6,296
2012-09-16,Fall,0,0.6212,0.5,490
2012-09-16,Fall,0,0.6212,0.47,559
2012-09-16,Fall,0,0.6212,0.44,656
2012-09-16,Fall,0,0.6212,0.41,694
2012-09-16,Fall,0,0.6212,0.39,635
2012-09-16,Fall,0,0.6212,0.41,557
2012-09-16,Fall,0,0.6212,0.44,596
2012-09-16,Fall,0,0.6212,0.41,570
2012-09-16,Fall,0,0.6212,0.5,481
2012-09-16,Fall,0,0.6212,0.5,403
2012-09-16,Fall,0,0.6212,0.53,324
2012-09-16,Fall,0,0.6212,0.56,191
2012-09-16,Fall,0,0.5303,0.68,127
2012-09-16,Fall,0,0.5152,0.68,94
2012-09-17,Fall,0,0.5152,0.68,45
2012-09-17,Fall,0,0.5,0.72,21
2012-09-17,Fall,0,0.5,0.72,13
2012-09-17,Fall,0,0.4848,0.77,7
2012-09-17,Fall,0,0.4848,0.77,11
2012-09-17,Fall,0,0.4697,0.82,45
2012-09-17,Fall,0,0.4697,0.82,164
2012-09-17,Fall,0,0.5,0.77,492
2012-09-17,Fall,0,0.5152,0.77,683
2012-09-17,Fall,0,0.5455,0.68,299
2012-09-17,Fall,0,0.6061,0.65,202
2012-09-17,Fall,0,0.6061,0.69,252
2012-09-17,Fall,0,0.6061,0.69,295
2012-09-17,Fall,0,0.6061,0.65,343
2012-09-17,Fall,0,0.6061,0.65,332
2012-09-17,Fall,0,0.6061,0.65,338
2012-09-17,Fall,0,0.6061,0.69,453
2012-09-17,Fall,0,0.6061,0.65,842
2012-09-17,Fall,0,0.5909,0.73,774
2012-09-17,Fall,0,0.5909,0.73,486
2012-09-17,Fall,0,0.5909,0.73,340
2012-09-17,Fall,0,0.5758,0.83,233
2012-09-17,Fall,0,0.5758,0.83,129
2012-09-17,Fall,0,0.5152,0.94,70
2012-09-18,Fall,0,0.5152,0.94,13
2012-09-18,Fall,0,0.5152,0.94,5
2012-09-18,Fall,0,0.5152,0.94,4
2012-09-18,Fall,0,0.5455,0.94,6
2012-09-18,Fall,0,0.5455,0.94,7
2012-09-18,Fall,0,0.5758,0.89,48
2012-09-18,Fall,0,0.5758,0.89,167
2012-09-18,Fall,0,0.5758,0.89,356
2012-09-18,Fall,0,0.6061,0.83,672
2012-09-18,Fall,0,0.6061,0.83,293
2012-09-18,Fall,0,0.6364,0.79,160
2012-09-18,Fall,0,0.6364,0.79,151
2012-09-18,Fall,0,0.6364,0.83,88
2012-09-18,Fall,0,0.6667,0.74,114
2012-09-18,Fall,0,0.5152,0.94,143
2012-09-18,Fall,0,0.5455,0.88,36
2012-09-18,Fall,0,0.5455,0.88,141
2012-09-18,Fall,0,0.5455,0.88,338
2012-09-18,Fall,0,0.5455,0.88,281
2012-09-18,Fall,0,0.5455,0.88,324
2012-09-18,Fall,0,0.5455,0.88,290
2012-09-18,Fall,0,0.5455,0.88,207
2012-09-18,Fall,0,0.5455,0.83,151
